Freq.	V(vo)
2.27509743077203e+000	(-4.47985634481232e+001dB,9.40336222101321e+001°)
2.28034207200038e+000	(-4.47784386890286e+001dB,9.40219347177960e+001°)
2.28559880337539e+000	(-4.47583145154701e+001dB,9.40102681447203e+001°)
2.29086765276773e+000	(-4.47381909248646e+001dB,9.39986224318236e+001°)
2.29614864811232e+000	(-4.47180679146407e+001dB,9.39869975201163e+001°)
2.30144181740847e+000	(-4.46979454822389e+001dB,9.39753933507004e+001°)
2.30674718872003e+000	(-4.46778236251115e+001dB,9.39638098647690e+001°)
2.31206479017555e+000	(-4.46577023407229e+001dB,9.39522470036074e+001°)
2.31739464996844e+000	(-4.46375816265487e+001dB,9.39407047085909e+001°)
2.32273679635706e+000	(-4.46174614800764e+001dB,9.39291829211862e+001°)
2.32809125766496e+000	(-4.45973418988051e+001dB,9.39176815829507e+001°)
2.33345806228096e+000	(-4.45772228802454e+001dB,9.39062006355320e+001°)
2.33883723865931e+000	(-4.45571044219195e+001dB,9.38947400206685e+001°)
2.34422881531988e+000	(-4.45369865213611e+001dB,9.38832996801883e+001°)
2.34963282084826e+000	(-4.45168691761151e+001dB,9.38718795560096e+001°)
2.35504928389597e+000	(-4.44967523837378e+001dB,9.38604795901401e+001°)
2.36047823318053e+000	(-4.44766361417971e+001dB,9.38490997246777e+001°)
2.36591969748571e+000	(-4.44565204478720e+001dB,9.38377399018089e+001°)
2.37137370566161e+000	(-4.44364052995523e+001dB,9.38264000638099e+001°)
2.37684028662483e+000	(-4.44162906944398e+001dB,9.38150801530455e+001°)
2.38231946935864e+000	(-4.43961766301469e+001dB,9.38037801119699e+001°)
2.38781128291313e+000	(-4.43760631042970e+001dB,9.37924998831251e+001°)
2.39331575640534e+000	(-4.43559501145246e+001dB,9.37812394091420e+001°)
2.39883291901944e+000	(-4.43358376584757e+001dB,9.37699986327398e+001°)
2.40436280000689e+000	(-4.43157257338064e+001dB,9.37587774967255e+001°)
2.40990542868655e+000	(-4.42956143381843e+001dB,9.37475759439940e+001°)
2.41546083444489e+000	(-4.42755034692878e+001dB,9.37363939175280e+001°)
2.42102904673613e+000	(-4.42553931248057e+001dB,9.37252313603973e+001°)
2.42661009508237e+000	(-4.42352833024379e+001dB,9.37140882157592e+001°)
2.43220400907377e+000	(-4.42151739998950e+001dB,9.37029644268583e+001°)
2.43781081836870e+000	(-4.41950652148980e+001dB,9.36918599370255e+001°)
2.44343055269392e+000	(-4.41749569451789e+001dB,9.36807746896789e+001°)
2.44906324184470e+000	(-4.41548491884801e+001dB,9.36697086283230e+001°)
2.45470891568498e+000	(-4.41347419425544e+001dB,9.36586616965482e+001°)
2.46036760414758e+000	(-4.41146352051649e+001dB,9.36476338380313e+001°)
2.46603933723429e+000	(-4.40945289740861e+001dB,9.36366249965353e+001°)
2.47172414501608e+000	(-4.40744232471016e+001dB,9.36256351159083e+001°)
2.47742205763324e+000	(-4.40543180220062e+001dB,9.36146641400843e+001°)
2.48313310529552e+000	(-4.40342132966049e+001dB,9.36037120130826e+001°)
2.48885731828234e+000	(-4.40141090687128e+001dB,9.35927786790075e+001°)
2.49459472694290e+000	(-4.39940053361554e+001dB,9.35818640820485e+001°)
2.50034536169638e+000	(-4.39739020967678e+001dB,9.35709681664791e+001°)
2.50610925303206e+000	(-4.39537993483960e+001dB,9.35600908766583e+001°)
2.51188643150953e+000	(-4.39336970888962e+001dB,9.35492321570292e+001°)
2.51767692775880e+000	(-4.39135953161335e+001dB,9.35383919521182e+001°)
2.52348077248052e+000	(-4.38934940279839e+001dB,9.35275702065367e+001°)
2.52929799644609e+000	(-4.38733932223336e+001dB,9.35167668649795e+001°)
2.53512863049786e+000	(-4.38532928970781e+001dB,9.35059818722247e+001°)
2.54097270554925e+000	(-4.38331930501229e+001dB,9.34952151731341e+001°)
2.54683025258499e+000	(-4.38130936793836e+001dB,9.34844667126524e+001°)
2.55270130266119e+000	(-4.37929947827854e+001dB,9.34737364358074e+001°)
2.55858588690559e+000	(-4.37728963582631e+001dB,9.34630242877095e+001°)
2.56448403651766e+000	(-4.37527984037619e+001dB,9.34523302135522e+001°)
2.57039578276881e+000	(-4.37327009172358e+001dB,9.34416541586105e+001°)
2.57632115700252e+000	(-4.37126038966491e+001dB,9.34309960682424e+001°)
2.58226019063454e+000	(-4.36925073399753e+001dB,9.34203558878873e+001°)
2.58821291515304e+000	(-4.36724112451975e+001dB,9.34097335630666e+001°)
2.59417936211876e+000	(-4.36523156103086e+001dB,9.33991290393834e+001°)
2.60015956316522e+000	(-4.36322204333105e+001dB,9.33885422625217e+001°)
2.60615354999884e+000	(-4.36121257122150e+001dB,9.33779731782473e+001°)
2.61216135439915e+000	(-4.35920314450431e+001dB,9.33674217324065e+001°)
2.61818300821893e+000	(-4.35719376298253e+001dB,9.33568878709267e+001°)
2.62421854338439e+000	(-4.35518442646009e+001dB,9.33463715398156e+001°)
2.63026799189533e+000	(-4.35317513474191e+001dB,9.33358726851613e+001°)
2.63633138582532e+000	(-4.35116588763381e+001dB,9.33253912531324e+001°)
2.64240875732189e+000	(-4.34915668494254e+001dB,9.33149271899772e+001°)
2.64850013860664e+000	(-4.34714752647567e+001dB,9.33044804420234e+001°)
2.65460556197548e+000	(-4.34513841204190e+001dB,9.32940509556794e+001°)
2.66072505979875e+000	(-4.34312934145061e+001dB,9.32836386774317e+001°)
2.66685866452142e+000	(-4.34112031451221e+001dB,9.32732435538468e+001°)
2.67300640866325e+000	(-4.33911133103798e+001dB,9.32628655315698e+001°)
2.67916832481897e+000	(-4.33710239084007e+001dB,9.32525045573246e+001°)
2.68534444565845e+000	(-4.33509349373159e+001dB,9.32421605779140e+001°)
2.69153480392686e+000	(-4.33308463952650e+001dB,9.32318335402188e+001°)
2.69773943244486e+000	(-4.33107582803961e+001dB,9.32215233911980e+001°)
2.70395836410878e+000	(-4.32906705908668e+001dB,9.32112300778888e+001°)
2.71019163189078e+000	(-4.32705833248428e+001dB,9.32009535474057e+001°)
2.71643926883902e+000	(-4.32504964804994e+001dB,9.31906937469416e+001°)
2.72270130807785e+000	(-4.32304100560196e+001dB,9.31804506237657e+001°)
2.72897778280798e+000	(-4.32103240495959e+001dB,9.31702241252252e+001°)
2.73526872630665e+000	(-4.31902384594292e+001dB,9.31600141987439e+001°)
2.74157417192782e+000	(-4.31701532837285e+001dB,9.31498207918223e+001°)
2.74789415310234e+000	(-4.31500685207124e+001dB,9.31396438520379e+001°)
2.75422870333811e+000	(-4.31299841686068e+001dB,9.31294833270436e+001°)
2.76057785622028e+000	(-4.31099002256471e+001dB,9.31193391645695e+001°)
2.76694164541145e+000	(-4.30898166900768e+001dB,9.31092113124212e+001°)
2.77332010465178e+000	(-4.30697335601476e+001dB,9.30990997184799e+001°)
2.77971326775923e+000	(-4.30496508341200e+001dB,9.30890043307025e+001°)
2.78612116862971e+000	(-4.30295685102622e+001dB,9.30789250971212e+001°)
2.79254384123727e+000	(-4.30094865868516e+001dB,9.30688619658433e+001°)
2.79898131963430e+000	(-4.29894050621734e+001dB,9.30588148850513e+001°)
2.80543363795165e+000	(-4.29693239345209e+001dB,9.30487838030020e+001°)
2.81190083039888e+000	(-4.29492432021958e+001dB,9.30387686680270e+001°)
2.81838293126439e+000	(-4.29291628635084e+001dB,9.30287694285322e+001°)
2.82487997491564e+000	(-4.29090829167761e+001dB,9.30187860329974e+001°)
2.83139199579931e+000	(-4.28890033603255e+001dB,9.30088184299766e+001°)
2.83791902844149e+000	(-4.28689241924908e+001dB,9.29988665680975e+001°)
2.84446110744785e+000	(-4.28488454116138e+001dB,9.29889303960610e+001°)
2.85101826750384e+000	(-4.28287670160455e+001dB,9.29790098626416e+001°)
2.85759054337488e+000	(-4.28086890041437e+001dB,9.29691049166868e+001°)
2.86417796990651e+000	(-4.27886113742748e+001dB,9.29592155071171e+001°)
2.87078058202462e+000	(-4.27685341248126e+001dB,9.29493415829253e+001°)
2.87739841473560e+000	(-4.27484572541394e+001dB,9.29394830931773e+001°)
2.88403150312654e+000	(-4.27283807606452e+001dB,9.29296399870109e+001°)
2.89067988236541e+000	(-4.27083046427273e+001dB,9.29198122136360e+001°)
2.89734358770125e+000	(-4.26882288987914e+001dB,9.29099997223344e+001°)
2.90402265446438e+000	(-4.26681535272506e+001dB,9.29002024624597e+001°)
2.91071711806654e+000	(-4.26480785265256e+001dB,9.28904203834366e+001°)
2.91742701400110e+000	(-4.26280038950454e+001dB,9.28806534347616e+001°)
2.92415237784327e+000	(-4.26079296312463e+001dB,9.28709015660020e+001°)
2.93089324525025e+000	(-4.25878557335716e+001dB,9.28611647267957e+001°)
2.93764965196146e+000	(-4.25677822004733e+001dB,9.28514428668517e+001°)
2.94442163379869e+000	(-4.25477090304104e+001dB,9.28417359359493e+001°)
2.95120922666631e+000	(-4.25276362218492e+001dB,9.28320438839379e+001°)
2.95801246655147e+000	(-4.25075637732639e+001dB,9.28223666607369e+001°)
2.96483138952427e+000	(-4.24874916831362e+001dB,9.28127042163359e+001°)
2.97166603173795e+000	(-4.24674199499550e+001dB,9.28030565007938e+001°)
2.97851642942912e+000	(-4.24473485722165e+001dB,9.27934234642390e+001°)
2.98538261891789e+000	(-4.24272775484244e+001dB,9.27838050568690e+001°)
2.99226463660812e+000	(-4.24072068770902e+001dB,9.27742012289508e+001°)
2.99916251898758e+000	(-4.23871365567321e+001dB,9.27646119308196e+001°)
3.00607630262816e+000	(-4.23670665858756e+001dB,9.27550371128794e+001°)
3.01300602418605e+000	(-4.23469969630540e+001dB,9.27454767256030e+001°)
3.01995172040194e+000	(-4.23269276868072e+001dB,9.27359307195307e+001°)
3.02691342810123e+000	(-4.23068587556829e+001dB,9.27263990452715e+001°)
3.03389118419420e+000	(-4.22867901682354e+001dB,9.27168816535017e+001°)
3.04088502567620e+000	(-4.22667219230262e+001dB,9.27073784949651e+001°)
3.04789498962791e+000	(-4.22466540186248e+001dB,9.26978895204737e+001°)
3.05492111321544e+000	(-4.22265864536063e+001dB,9.26884146809054e+001°)
3.06196343369060e+000	(-4.22065192265541e+001dB,9.26789539272063e+001°)
3.06902198839108e+000	(-4.21864523360582e+001dB,9.26695072103885e+001°)
3.07609681474063e+000	(-4.21663857807149e+001dB,9.26600744815308e+001°)
3.08318795024928e+000	(-4.21463195591290e+001dB,9.26506556917787e+001°)
3.09029543251351e+000	(-4.21262536699107e+001dB,9.26412507923432e+001°)
3.09741929921650e+000	(-4.21061881116781e+001dB,9.26318597345020e+001°)
3.10455958812828e+000	(-4.20861228830557e+001dB,9.26224824695980e+001°)
3.11171633710594e+000	(-4.20660579826748e+001dB,9.26131189490397e+001°)
3.11888958409386e+000	(-4.20459934091739e+001dB,9.26037691243011e+001°)
3.12607936712388e+000	(-4.20259291611983e+001dB,9.25944329469214e+001°)
3.13328572431551e+000	(-4.20058652374000e+001dB,9.25851103685046e+001°)
3.14050869387614e+000	(-4.19858016364369e+001dB,9.25758013407191e+001°)
3.14774831410124e+000	(-4.19657383569749e+001dB,9.25665058152983e+001°)
3.15500462337455e+000	(-4.19456753976860e+001dB,9.25572237440398e+001°)
3.16227766016830e+000	(-4.19256127572488e+001dB,9.25479550788050e+001°)
3.16956746304341e+000	(-4.19055504343488e+001dB,9.25386997715197e+001°)
3.17687407064969e+000	(-4.18854884276775e+001dB,9.25294577741728e+001°)
3.18419752172604e+000	(-4.18654267359339e+001dB,9.25202290388171e+001°)
3.19153785510068e+000	(-4.18453653578226e+001dB,9.25110135175685e+001°)
3.19889510969132e+000	(-4.18253042920556e+001dB,9.25018111626061e+001°)
3.20626932450538e+000	(-4.18052435373508e+001dB,9.24926219261718e+001°)
3.21366053864023e+000	(-4.17851830924330e+001dB,9.24834457605704e+001°)
3.22106879128335e+000	(-4.17651229560330e+001dB,9.24742826181686e+001°)
3.22849412171255e+000	(-4.17450631268881e+001dB,9.24651324513958e+001°)
3.23593656929620e+000	(-4.17250036037427e+001dB,9.24559952127436e+001°)
3.24339617349341e+000	(-4.17049443853465e+001dB,9.24468708547649e+001°)
3.25087297385426e+000	(-4.16848854704560e+001dB,9.24377593300746e+001°)
3.25836701002000e+000	(-4.16648268578349e+001dB,9.24286605913492e+001°)
3.26587832172327e+000	(-4.16447685462514e+001dB,9.24195745913259e+001°)
3.27340694878830e+000	(-4.16247105344816e+001dB,9.24105012828034e+001°)
3.28095293113110e+000	(-4.16046528213069e+001dB,9.24014406186411e+001°)
3.28851630875974e+000	(-4.15845954055153e+001dB,9.23923925517589e+001°)
3.29609712177449e+000	(-4.15645382859011e+001dB,9.23833570351374e+001°)
3.30369541036806e+000	(-4.15444814612642e+001dB,9.23743340218170e+001°)
3.31131121482582e+000	(-4.15244249304119e+001dB,9.23653234648986e+001°)
3.31894457552601e+000	(-4.15043686921556e+001dB,9.23563253175422e+001°)
3.32659553293996e+000	(-4.14843127453147e+001dB,9.23473395329682e+001°)
3.33426412763226e+000	(-4.14642570887139e+001dB,9.23383660644558e+001°)
3.34195040026105e+000	(-4.14442017211839e+001dB,9.23294048653437e+001°)
3.34965439157819e+000	(-4.14241466415615e+001dB,9.23204558890295e+001°)
3.35737614242946e+000	(-4.14040918486896e+001dB,9.23115190889695e+001°)
3.36511569375482e+000	(-4.13840373414168e+001dB,9.23025944186786e+001°)
3.37287308658860e+000	(-4.13639831185983e+001dB,9.22936818317303e+001°)
3.38064836205972e+000	(-4.13439291790946e+001dB,9.22847812817559e+001°)
3.38844156139193e+000	(-4.13238755217721e+001dB,9.22758927224450e+001°)
3.39625272590399e+000	(-4.13038221455034e+001dB,9.22670161075445e+001°)
3.40408189700991e+000	(-4.12837690491671e+001dB,9.22581513908595e+001°)
3.41192911621919e+000	(-4.12637162316473e+001dB,9.22492985262520e+001°)
3.41979442513699e+000	(-4.12436636918339e+001dB,9.22404574676411e+001°)
3.42767786546441e+000	(-4.12236114286228e+001dB,9.22316281690032e+001°)
3.43557947899865e+000	(-4.12035594409156e+001dB,9.22228105843711e+001°)
3.44349930763329e+000	(-4.11835077276197e+001dB,9.22140046678343e+001°)
3.45143739335847e+000	(-4.11634562876479e+001dB,9.22052103735385e+001°)
3.45939377826112e+000	(-4.11434051199192e+001dB,9.21964276556856e+001°)
3.46736850452522e+000	(-4.11233542233582e+001dB,9.21876564685337e+001°)
3.47536161443196e+000	(-4.11033035968950e+001dB,9.21788967663962e+001°)
3.48337315036002e+000	(-4.10832532394649e+001dB,9.21701485036420e+001°)
3.49140315478576e+000	(-4.10632031500099e+001dB,9.21614116346957e+001°)
3.49945167028347e+000	(-4.10431533274767e+001dB,9.21526861140368e+001°)
3.50751873952558e+000	(-4.10231037708178e+001dB,9.21439718961995e+001°)
3.51560440528288e+000	(-4.10030544789916e+001dB,9.21352689357732e+001°)
3.52370871042477e+000	(-4.09830054509613e+001dB,9.21265771874011e+001°)
3.53183169791947e+000	(-4.09629566856964e+001dB,9.21178966057814e+001°)
3.53997341083425e+000	(-4.09429081821711e+001dB,9.21092271456657e+001°)
3.54813389233565e+000	(-4.09228599393662e+001dB,9.21005687618603e+001°)
3.55631318568975e+000	(-4.09028119562668e+001dB,9.20919214092245e+001°)
3.56451133426234e+000	(-4.08827642318640e+001dB,9.20832850426713e+001°)
3.57272838151919e+000	(-4.08627167651542e+001dB,9.20746596171671e+001°)
3.58096437102626e+000	(-4.08426695551391e+001dB,9.20660450877311e+001°)
3.58921934644995e+000	(-4.08226226008258e+001dB,9.20574414094356e+001°)
3.59749335155732e+000	(-4.08025759012273e+001dB,9.20488485374057e+001°)
3.60578643021632e+000	(-4.07825294553607e+001dB,9.20402664268184e+001°)
3.61409862639603e+000	(-4.07624832622497e+001dB,9.20316950329036e+001°)
3.62242998416688e+000	(-4.07424373209224e+001dB,9.20231343109429e+001°)
3.63078054770091e+000	(-4.07223916304123e+001dB,9.20145842162698e+001°)
3.63915036127196e+000	(-4.07023461897588e+001dB,9.20060447042695e+001°)
3.64753946925597e+000	(-4.06823009980057e+001dB,9.19975157303787e+001°)
3.65594791613114e+000	(-4.06622560542025e+001dB,9.19889972500852e+001°)
3.66437574647823e+000	(-4.06422113574035e+001dB,9.19804892189278e+001°)
3.67282300498074e+000	(-4.06221669066689e+001dB,9.19719915924966e+001°)
3.68128973642521e+000	(-4.06021227010631e+001dB,9.19635043264318e+001°)
3.68977598570139e+000	(-4.05820787396562e+001dB,9.19550273764242e+001°)
3.69828179780255e+000	(-4.05620350215233e+001dB,9.19465606982149e+001°)
3.70680721782565e+000	(-4.05419915457445e+001dB,9.19381042475951e+001°)
3.71535229097161e+000	(-4.05219483114053e+001dB,9.19296579804057e+001°)
3.72391706254557e+000	(-4.05019053175958e+001dB,9.19212218525371e+001°)
3.73250157795709e+000	(-4.04818625634113e+001dB,9.19127958199294e+001°)
3.74110588272042e+000	(-4.04618200479523e+001dB,9.19043798385719e+001°)
3.74973002245472e+000	(-4.04417777703242e+001dB,9.18959738645027e+001°)
3.75837404288433e+000	(-4.04217357296370e+001dB,9.18875778538089e+001°)
3.76703798983897e+000	(-4.04016939250064e+001dB,9.18791917626261e+001°)
3.77572190925405e+000	(-4.03816523555524e+001dB,9.18708155471385e+001°)
3.78442584717082e+000	(-4.03616110204002e+001dB,9.18624491635782e+001°)
3.79314984973670e+000	(-4.03415699186796e+001dB,9.18540925682256e+001°)
3.80189396320550e+000	(-4.03215290495261e+001dB,9.18457457174088e+001°)
3.81065823393761e+000	(-4.03014884120792e+001dB,9.18374085675035e+001°)
3.81944270840035e+000	(-4.02814480054832e+001dB,9.18290810749327e+001°)
3.82824743316811e+000	(-4.02614078288883e+001dB,9.18207631961670e+001°)
3.83707245492267e+000	(-4.02413678814484e+001dB,9.18124548877234e+001°)
3.84591782045342e+000	(-4.02213281623229e+001dB,9.18041561061663e+001°)
3.85478357665760e+000	(-4.02012886706756e+001dB,9.17958668081063e+001°)
3.86366977054057e+000	(-4.01812494056749e+001dB,9.17875869502005e+001°)
3.87257644921605e+000	(-4.01612103664947e+001dB,9.17793164891523e+001°)
3.88150365990636e+000	(-4.01411715523126e+001dB,9.17710553817108e+001°)
3.89045144994269e+000	(-4.01211329623120e+001dB,9.17628035846715e+001°)
3.89941986676531e+000	(-4.01010945956800e+001dB,9.17545610548747e+001°)
3.90840895792390e+000	(-4.00810564516095e+001dB,9.17463277492068e+001°)
3.91741877107771e+000	(-4.00610185292966e+001dB,9.17381036245989e+001°)
3.92644935399588e+000	(-4.00409808279435e+001dB,9.17298886380273e+001°)
3.93550075455765e+000	(-4.00209433467559e+001dB,9.17216827465131e+001°)
3.94457302075266e+000	(-4.00009060849451e+001dB,9.17134859071221e+001°)
3.95366620068116e+000	(-3.99808690417262e+001dB,9.17052980769642e+001°)
3.96278034255427e+000	(-3.99608322163190e+001dB,9.16971192131936e+001°)
3.97191549469428e+000	(-3.99407956079486e+001dB,9.16889492730087e+001°)
3.98107170553485e+000	(-3.99207592158435e+001dB,9.16807882136512e+001°)
3.99024902362130e+000	(-3.99007230392377e+001dB,9.16726359924071e+001°)
3.99944749761085e+000	(-3.98806870773695e+001dB,9.16644925666052e+001°)
4.00866717627290e+000	(-3.98606513294812e+001dB,9.16563578936177e+001°)
4.01790810848927e+000	(-3.98406157948204e+001dB,9.16482319308598e+001°)
4.02717034325446e+000	(-3.98205804726380e+001dB,9.16401146357892e+001°)
4.03645392967592e+000	(-3.98005453621909e+001dB,9.16320059659068e+001°)
4.04575891697430e+000	(-3.97805104627390e+001dB,9.16239058787553e+001°)
4.05508535448371e+000	(-3.97604757735473e+001dB,9.16158143319199e+001°)
4.06443329165200e+000	(-3.97404412938856e+001dB,9.16077312830277e+001°)
4.07380277804100e+000	(-3.97204070230273e+001dB,9.15996566897475e+001°)
4.08319386332679e+000	(-3.97003729602507e+001dB,9.15915905097900e+001°)
4.09260659729998e+000	(-3.96803391048382e+001dB,9.15835327009068e+001°)
4.10204102986594e+000	(-3.96603054560764e+001dB,9.15754832208910e+001°)
4.11149721104509e+000	(-3.96402720132571e+001dB,9.15674420275768e+001°)
4.12097519097317e+000	(-3.96202387756752e+001dB,9.15594090788389e+001°)
4.13047501990148e+000	(-3.96002057426309e+001dB,9.15513843325927e+001°)
