Freq.	V(vo)/V(vi)
2.27509743077203e+000	(-4.47598617655144e+001dB,8.94669947556222e+001°)
2.28034207200038e+000	(-4.47398635002594e+001dB,8.94657661227694e+001°)
2.28559880337539e+000	(-4.47198652430109e+001dB,8.94645346581184e+001°)
2.29086765276773e+000	(-4.46998669938059e+001dB,8.94633003551446e+001°)
2.29614864811232e+000	(-4.46798687526815e+001dB,8.94620632073085e+001°)
2.30144181740847e+000	(-4.46598705196750e+001dB,8.94608232080555e+001°)
2.30674718872003e+000	(-4.46398722948236e+001dB,8.94595803508158e+001°)
2.31206479017555e+000	(-4.46198740781655e+001dB,8.94583346290047e+001°)
2.31739464996844e+000	(-4.45998758697382e+001dB,8.94570860360220e+001°)
2.32273679635706e+000	(-4.45798776695795e+001dB,8.94558345652528e+001°)
2.32809125766496e+000	(-4.45598794777278e+001dB,8.94545802100665e+001°)
2.33345806228096e+000	(-4.45398812942213e+001dB,8.94533229638175e+001°)
2.33883723865931e+000	(-4.45198831190986e+001dB,8.94520628198449e+001°)
2.34422881531988e+000	(-4.44998849523986e+001dB,8.94507997714724e+001°)
2.34963282084826e+000	(-4.44798867941598e+001dB,8.94495338120083e+001°)
2.35504928389597e+000	(-4.44598886444213e+001dB,8.94482649347456e+001°)
2.36047823318053e+000	(-4.44398905032226e+001dB,8.94469931329618e+001°)
2.36591969748571e+000	(-4.44198923706029e+001dB,8.94457183999189e+001°)
2.37137370566161e+000	(-4.43998942466017e+001dB,8.94444407288636e+001°)
2.37684028662483e+000	(-4.43798961312590e+001dB,8.94431601130267e+001°)
2.38231946935864e+000	(-4.43598980246148e+001dB,8.94418765456237e+001°)
2.38781128291313e+000	(-4.43398999267089e+001dB,8.94405900198545e+001°)
2.39331575640534e+000	(-4.43199018375817e+001dB,8.94393005289031e+001°)
2.39883291901944e+000	(-4.42999037572741e+001dB,8.94380080659381e+001°)
2.40436280000689e+000	(-4.42799056858264e+001dB,8.94367126241121e+001°)
2.40990542868655e+000	(-4.42599076232797e+001dB,8.94354141965623e+001°)
2.41546083444489e+000	(-4.42399095696751e+001dB,8.94341127764097e+001°)
2.42102904673613e+000	(-4.42199115250537e+001dB,8.94328083567599e+001°)
2.42661009508237e+000	(-4.41999134894568e+001dB,8.94315009307022e+001°)
2.43220400907377e+000	(-4.41799154629266e+001dB,8.94301904913102e+001°)
2.43781081836870e+000	(-4.41599174455044e+001dB,8.94288770316417e+001°)
2.44343055269392e+000	(-4.41399194372326e+001dB,8.94275605447384e+001°)
2.44906324184470e+000	(-4.41199214381534e+001dB,8.94262410236258e+001°)
2.45470891568498e+000	(-4.40999234483089e+001dB,8.94249184613137e+001°)
2.46036760414758e+000	(-4.40799254677418e+001dB,8.94235928507955e+001°)
2.46603933723429e+000	(-4.40599274964954e+001dB,8.94222641850488e+001°)
2.47172414501608e+000	(-4.40399295346120e+001dB,8.94209324570347e+001°)
2.47742205763324e+000	(-4.40199315821352e+001dB,8.94195976596984e+001°)
2.48313310529552e+000	(-4.39999336391084e+001dB,8.94182597859686e+001°)
2.48885731828234e+000	(-4.39799357055752e+001dB,8.94169188287579e+001°)
2.49459472694290e+000	(-4.39599377815797e+001dB,8.94155747809626e+001°)
2.50034536169638e+000	(-4.39399398671651e+001dB,8.94142276354626e+001°)
2.50610925303206e+000	(-4.39199419623762e+001dB,8.94128773851214e+001°)
2.51188643150953e+000	(-4.38999440672577e+001dB,8.94115240227862e+001°)
2.51767692775880e+000	(-4.38799461818536e+001dB,8.94101675412875e+001°)
2.52348077248052e+000	(-4.38599483062090e+001dB,8.94088079334395e+001°)
2.52929799644609e+000	(-4.38399504403689e+001dB,8.94074451920399e+001°)
2.53512863049786e+000	(-4.38199525843788e+001dB,8.94060793098697e+001°)
2.54097270554925e+000	(-4.37999547382838e+001dB,8.94047102796933e+001°)
2.54683025258499e+000	(-4.37799569021297e+001dB,8.94033380942585e+001°)
2.55270130266119e+000	(-4.37599590759623e+001dB,8.94019627462964e+001°)
2.55858588690559e+000	(-4.37399612598277e+001dB,8.94005842285215e+001°)
2.56448403651766e+000	(-4.37199634537725e+001dB,8.93992025336313e+001°)
2.57039578276881e+000	(-4.36999656578427e+001dB,8.93978176543066e+001°)
2.57632115700252e+000	(-4.36799678720855e+001dB,8.93964295832114e+001°)
2.58226019063454e+000	(-4.36599700965476e+001dB,8.93950383129929e+001°)
2.58821291515304e+000	(-4.36399723312762e+001dB,8.93936438362812e+001°)
2.59417936211876e+000	(-4.36199745763187e+001dB,8.93922461456895e+001°)
2.60015956316522e+000	(-4.35999768317226e+001dB,8.93908452338142e+001°)
2.60615354999884e+000	(-4.35799790975358e+001dB,8.93894410932343e+001°)
2.61216135439915e+000	(-4.35599813738063e+001dB,8.93880337165120e+001°)
2.61818300821893e+000	(-4.35399836605826e+001dB,8.93866230961924e+001°)
2.62421854338439e+000	(-4.35199859579127e+001dB,8.93852092248033e+001°)
2.63026799189533e+000	(-4.34999882658457e+001dB,8.93837920948554e+001°)
2.63633138582532e+000	(-4.34799905844305e+001dB,8.93823716988422e+001°)
2.64240875732189e+000	(-4.34599929137162e+001dB,8.93809480292398e+001°)
2.64850013860664e+000	(-4.34399952537516e+001dB,8.93795210785071e+001°)
2.65460556197548e+000	(-4.34199976045874e+001dB,8.93780908390856e+001°)
2.66072505979875e+000	(-4.33999999662726e+001dB,8.93766573033996e+001°)
2.66685866452142e+000	(-4.33800023388578e+001dB,8.93752204638556e+001°)
2.67300640866325e+000	(-4.33600047223929e+001dB,8.93737803128430e+001°)
2.67916832481897e+000	(-4.33400071169284e+001dB,8.93723368427335e+001°)
2.68534444565845e+000	(-4.33200095225154e+001dB,8.93708900458813e+001°)
2.69153480392686e+000	(-4.33000119392049e+001dB,8.93694399146230e+001°)
2.69773943244486e+000	(-4.32800143670479e+001dB,8.93679864412776e+001°)
2.70395836410878e+000	(-4.32600168060960e+001dB,8.93665296181463e+001°)
2.71019163189078e+000	(-4.32400192564005e+001dB,8.93650694375128e+001°)
2.71643926883902e+000	(-4.32200217180142e+001dB,8.93636058916430e+001°)
2.72270130807785e+000	(-4.32000241909884e+001dB,8.93621389727849e+001°)
2.72897778280798e+000	(-4.31800266753760e+001dB,8.93606686731687e+001°)
2.73526872630665e+000	(-4.31600291712298e+001dB,8.93591949850069e+001°)
2.74157417192782e+000	(-4.31400316786022e+001dB,8.93577179004938e+001°)
2.74789415310234e+000	(-4.31200341975470e+001dB,8.93562374118060e+001°)
2.75422870333811e+000	(-4.31000367281168e+001dB,8.93547535111019e+001°)
2.76057785622028e+000	(-4.30800392703659e+001dB,8.93532661905221e+001°)
2.76694164541145e+000	(-4.30600418243481e+001dB,8.93517754421889e+001°)
2.77332010465178e+000	(-4.30400443901173e+001dB,8.93502812582065e+001°)
2.77971326775923e+000	(-4.30200469677282e+001dB,8.93487836306612e+001°)
2.78612116862971e+000	(-4.30000495572351e+001dB,8.93472825516209e+001°)
2.79254384123727e+000	(-4.29800521586930e+001dB,8.93457780131351e+001°)
2.79898131963430e+000	(-4.29600547721573e+001dB,8.93442700072353e+001°)
2.80543363795165e+000	(-4.29400573976831e+001dB,8.93427585259346e+001°)
2.81190083039888e+000	(-4.29200600353262e+001dB,8.93412435612275e+001°)
2.81838293126439e+000	(-4.29000626851426e+001dB,8.93397251050906e+001°)
2.82487997491564e+000	(-4.28800653471882e+001dB,8.93382031494814e+001°)
2.83139199579931e+000	(-4.28600680215197e+001dB,8.93366776863394e+001°)
2.83791902844149e+000	(-4.28400707081939e+001dB,8.93351487075855e+001°)
2.84446110744785e+000	(-4.28200734072671e+001dB,8.93336162051217e+001°)
2.85101826750384e+000	(-4.28000761187973e+001dB,8.93320801708317e+001°)
2.85759054337488e+000	(-4.27800788428415e+001dB,8.93305405965804e+001°)
2.86417796990651e+000	(-4.27600815794578e+001dB,8.93289974742140e+001°)
2.87078058202462e+000	(-4.27400843287036e+001dB,8.93274507955601e+001°)
2.87739841473560e+000	(-4.27200870906379e+001dB,8.93259005524273e+001°)
2.88403150312654e+000	(-4.27000898653189e+001dB,8.93243467366054e+001°)
2.89067988236541e+000	(-4.26800926528054e+001dB,8.93227893398655e+001°)
2.89734358770125e+000	(-4.26600954531567e+001dB,8.93212283539594e+001°)
2.90402265446438e+000	(-4.26400982664320e+001dB,8.93196637706204e+001°)
2.91071711806654e+000	(-4.26201010926907e+001dB,8.93180955815625e+001°)
2.91742701400110e+000	(-4.26001039319932e+001dB,8.93165237784808e+001°)
2.92415237784327e+000	(-4.25801067843995e+001dB,8.93149483530510e+001°)
2.93089324525025e+000	(-4.25601096499698e+001dB,8.93133692969301e+001°)
2.93764965196146e+000	(-4.25401125287652e+001dB,8.93117866017556e+001°)
2.94442163379869e+000	(-4.25201154208466e+001dB,8.93102002591458e+001°)
2.95120922666631e+000	(-4.25001183262752e+001dB,8.93086102607000e+001°)
2.95801246655147e+000	(-4.24801212451127e+001dB,8.93070165979977e+001°)
2.96483138952427e+000	(-4.24601241774211e+001dB,8.93054192625996e+001°)
2.97166603173795e+000	(-4.24401271232624e+001dB,8.93038182460466e+001°)
2.97851642942912e+000	(-4.24201300826991e+001dB,8.93022135398602e+001°)
2.98538261891789e+000	(-4.24001330557936e+001dB,8.93006051355426e+001°)
2.99226463660812e+000	(-4.23801360426097e+001dB,8.92989930245763e+001°)
2.99916251898758e+000	(-4.23601390432101e+001dB,8.92973771984242e+001°)
3.00607630262816e+000	(-4.23401420576583e+001dB,8.92957576485297e+001°)
3.01300602418605e+000	(-4.23201450860187e+001dB,8.92941343663164e+001°)
3.01995172040194e+000	(-4.23001481283551e+001dB,8.92925073431884e+001°)
3.02691342810123e+000	(-4.22801511847323e+001dB,8.92908765705296e+001°)
3.03389118419420e+000	(-4.22601542552150e+001dB,8.92892420397047e+001°)
3.04088502567620e+000	(-4.22401573398678e+001dB,8.92876037420579e+001°)
3.04789498962791e+000	(-4.22201604387570e+001dB,8.92859616689141e+001°)
3.05492111321544e+000	(-4.22001635519474e+001dB,8.92843158115778e+001°)
3.06196343369060e+000	(-4.21801666795055e+001dB,8.92826661613338e+001°)
3.06902198839108e+000	(-4.21601698214978e+001dB,8.92810127094467e+001°)
3.07609681474063e+000	(-4.21401729779901e+001dB,8.92793554471611e+001°)
3.08318795024928e+000	(-4.21201761490502e+001dB,8.92776943657015e+001°)
3.09029543251351e+000	(-4.21001793347447e+001dB,8.92760294562720e+001°)
3.09741929921650e+000	(-4.20801825351414e+001dB,8.92743607100569e+001°)
3.10455958812828e+000	(-4.20601857503082e+001dB,8.92726881182199e+001°)
3.11171633710594e+000	(-4.20401889803129e+001dB,8.92710116719044e+001°)
3.11888958409386e+000	(-4.20201922252242e+001dB,8.92693313622337e+001°)
3.12607936712388e+000	(-4.20001954851109e+001dB,8.92676471803103e+001°)
3.13328572431551e+000	(-4.19801987600425e+001dB,8.92659591172168e+001°)
3.14050869387614e+000	(-4.19602020500875e+001dB,8.92642671640146e+001°)
3.14774831410124e+000	(-4.19402053553163e+001dB,8.92625713117453e+001°)
3.15500462337455e+000	(-4.19202086757989e+001dB,8.92608715514292e+001°)
3.16227766016830e+000	(-4.19002120116056e+001dB,8.92591678740666e+001°)
3.16956746304341e+000	(-4.18802153628072e+001dB,8.92574602706367e+001°)
3.17687407064969e+000	(-4.18602187294745e+001dB,8.92557487320981e+001°)
3.18419752172604e+000	(-4.18402221116790e+001dB,8.92540332493885e+001°)
3.19153785510068e+000	(-4.18202255094923e+001dB,8.92523138134251e+001°)
3.19889510969132e+000	(-4.18002289229866e+001dB,8.92505904151039e+001°)
3.20626932450538e+000	(-4.17802323522341e+001dB,8.92488630453000e+001°)
3.21366053864023e+000	(-4.17602357973078e+001dB,8.92471316948678e+001°)
3.22106879128335e+000	(-4.17402392582803e+001dB,8.92453963546403e+001°)
3.22849412171255e+000	(-4.17202427352251e+001dB,8.92436570154298e+001°)
3.23593656929620e+000	(-4.17002462282162e+001dB,8.92419136680273e+001°)
3.24339617349341e+000	(-4.16802497373272e+001dB,8.92401663032026e+001°)
3.25087297385426e+000	(-4.16602532626324e+001dB,8.92384149117043e+001°)
3.25836701002000e+000	(-4.16402568042074e+001dB,8.92366594842599e+001°)
3.26587832172327e+000	(-4.16202603621262e+001dB,8.92349000115754e+001°)
3.27340694878830e+000	(-4.16002639364649e+001dB,8.92331364843356e+001°)
3.28095293113110e+000	(-4.15802675272989e+001dB,8.92313688932038e+001°)
3.28851630875974e+000	(-4.15602711347043e+001dB,8.92295972288218e+001°)
3.29609712177449e+000	(-4.15402747587580e+001dB,8.92278214818100e+001°)
3.30369541036806e+000	(-4.15202783995363e+001dB,8.92260416427672e+001°)
3.31131121482582e+000	(-4.15002820571170e+001dB,8.92242577022707e+001°)
3.31894457552601e+000	(-4.14802857315768e+001dB,8.92224696508760e+001°)
3.32659553293996e+000	(-4.14602894229941e+001dB,8.92206774791169e+001°)
3.33426412763226e+000	(-4.14402931314471e+001dB,8.92188811775055e+001°)
3.34195040026105e+000	(-4.14202968570143e+001dB,8.92170807365323e+001°)
3.34965439157819e+000	(-4.14003005997748e+001dB,8.92152761466656e+001°)
3.35737614242946e+000	(-4.13803043598079e+001dB,8.92134673983520e+001°)
3.36511569375482e+000	(-4.13603081371929e+001dB,8.92116544820160e+001°)
3.37287308658860e+000	(-4.13403119320106e+001dB,8.92098373880605e+001°)
3.38064836205972e+000	(-4.13203157443410e+001dB,8.92080161068659e+001°)
3.38844156139193e+000	(-4.13003195742648e+001dB,8.92061906287906e+001°)
3.39625272590399e+000	(-4.12803234218633e+001dB,8.92043609441710e+001°)
3.40408189700991e+000	(-4.12603272872182e+001dB,8.92025270433213e+001°)
3.41192911621919e+000	(-4.12403311704113e+001dB,8.92006889165333e+001°)
3.41979442513699e+000	(-4.12203350715249e+001dB,8.91988465540765e+001°)
3.42767786546441e+000	(-4.12003389906417e+001dB,8.91969999461982e+001°)
3.43557947899865e+000	(-4.11803429278447e+001dB,8.91951490831232e+001°)
3.44349930763329e+000	(-4.11603468832175e+001dB,8.91932939550538e+001°)
3.45143739335847e+000	(-4.11403508568437e+001dB,8.91914345521700e+001°)
3.45939377826112e+000	(-4.11203548488076e+001dB,8.91895708646290e+001°)
3.46736850452522e+000	(-4.11003588591941e+001dB,8.91877028825654e+001°)
3.47536161443196e+000	(-4.10803628880879e+001dB,8.91858305960914e+001°)
3.48337315036002e+000	(-4.10603669355743e+001dB,8.91839539952962e+001°)
3.49140315478576e+000	(-4.10403710017395e+001dB,8.91820730702465e+001°)
3.49945167028347e+000	(-4.10203750866694e+001dB,8.91801878109858e+001°)
3.50751873952558e+000	(-4.10003791904505e+001dB,8.91782982075352e+001°)
3.51560440528288e+000	(-4.09803833131701e+001dB,8.91764042498925e+001°)
3.52370871042477e+000	(-4.09603874549151e+001dB,8.91745059280328e+001°)
3.53183169791947e+000	(-4.09403916157738e+001dB,8.91726032319080e+001°)
3.53997341083425e+000	(-4.09203957958337e+001dB,8.91706961514469e+001°)
3.54813389233565e+000	(-4.09003999951843e+001dB,8.91687846765554e+001°)
3.55631318568975e+000	(-4.08804042139139e+001dB,8.91668687971160e+001°)
3.56451133426234e+000	(-4.08604084521122e+001dB,8.91649485029880e+001°)
3.57272838151919e+000	(-4.08404127098690e+001dB,8.91630237840075e+001°)
3.58096437102626e+000	(-4.08204169872744e+001dB,8.91610946299872e+001°)
3.58921934644995e+000	(-4.08004212844191e+001dB,8.91591610307165e+001°)
3.59749335155732e+000	(-4.07804256013946e+001dB,8.91572229759610e+001°)
3.60578643021632e+000	(-4.07604299382917e+001dB,8.91552804554634e+001°)
3.61409862639603e+000	(-4.07404342952029e+001dB,8.91533334589423e+001°)
3.62242998416688e+000	(-4.07204386722202e+001dB,8.91513819760929e+001°)
3.63078054770091e+000	(-4.07004430694362e+001dB,8.91494259965868e+001°)
3.63915036127196e+000	(-4.06804474869446e+001dB,8.91474655100719e+001°)
3.64753946925597e+000	(-4.06604519248387e+001dB,8.91455005061722e+001°)
3.65594791613114e+000	(-4.06404563832127e+001dB,8.91435309744878e+001°)
3.66437574647823e+000	(-4.06204608621608e+001dB,8.91415569045953e+001°)
3.67282300498074e+000	(-4.06004653617784e+001dB,8.91395782860470e+001°)
3.68128973642521e+000	(-4.05804698821605e+001dB,8.91375951083713e+001°)
3.68977598570139e+000	(-4.05604744234029e+001dB,8.91356073610726e+001°)
3.69828179780255e+000	(-4.05404789856020e+001dB,8.91336150336313e+001°)
3.70680721782565e+000	(-4.05204835688543e+001dB,8.91316181155035e+001°)
3.71535229097161e+000	(-4.05004881732574e+001dB,8.91296165961211e+001°)
3.72391706254557e+000	(-4.04804927989083e+001dB,8.91276104648918e+001°)
3.73250157795709e+000	(-4.04604974459052e+001dB,8.91255997111990e+001°)
3.74110588272042e+000	(-4.04405021143468e+001dB,8.91235843244017e+001°)
3.74973002245472e+000	(-4.04205068043319e+001dB,8.91215642938345e+001°)
3.75837404288433e+000	(-4.04005115159598e+001dB,8.91195396088074e+001°)
3.76703798983897e+000	(-4.03805162493306e+001dB,8.91175102586059e+001°)
3.77572190925405e+000	(-4.03605210045443e+001dB,8.91154762324911e+001°)
3.78442584717082e+000	(-4.03405257817020e+001dB,8.91134375196993e+001°)
3.79314984973670e+000	(-4.03205305809045e+001dB,8.91113941094420e+001°)
3.80189396320550e+000	(-4.03005354022541e+001dB,8.91093459909061e+001°)
3.81065823393761e+000	(-4.02805402458525e+001dB,8.91072931532536e+001°)
3.81944270840035e+000	(-4.02605451118022e+001dB,8.91052355856216e+001°)
3.82824743316811e+000	(-4.02405500002069e+001dB,8.91031732771223e+001°)
3.83707245492267e+000	(-4.02205549111698e+001dB,8.91011062168430e+001°)
3.84591782045342e+000	(-4.02005598447953e+001dB,8.90990343938459e+001°)
3.85478357665760e+000	(-4.01805648011877e+001dB,8.90969577971679e+001°)
3.86366977054057e+000	(-4.01605697804518e+001dB,8.90948764158211e+001°)
3.87257644921605e+000	(-4.01405747826937e+001dB,8.90927902387921e+001°)
3.88150365990636e+000	(-4.01205798080188e+001dB,8.90906992550424e+001°)
3.89045144994269e+000	(-4.01005848565342e+001dB,8.90886034535080e+001°)
3.89941986676531e+000	(-4.00805899283462e+001dB,8.90865028230996e+001°)
3.90840895792390e+000	(-4.00605950235632e+001dB,8.90843973527025e+001°)
3.91741877107771e+000	(-4.00406001422921e+001dB,8.90822870311765e+001°)
3.92644935399588e+000	(-4.00206052846422e+001dB,8.90801718473557e+001°)
3.93550075455765e+000	(-4.00006104507220e+001dB,8.90780517900487e+001°)
3.94457302075266e+000	(-3.99806156406414e+001dB,8.90759268480384e+001°)
3.95366620068116e+000	(-3.99606208545100e+001dB,8.90737970100820e+001°)
3.96278034255427e+000	(-3.99406260924383e+001dB,8.90716622649107e+001°)
3.97191549469428e+000	(-3.99206313545377e+001dB,8.90695226012301e+001°)
3.98107170553485e+000	(-3.99006366409190e+001dB,8.90673780077199e+001°)
3.99024902362130e+000	(-3.98806419516949e+001dB,8.90652284730335e+001°)
3.99944749761085e+000	(-3.98606472869777e+001dB,8.90630739857986e+001°)
4.00866717627290e+000	(-3.98406526468805e+001dB,8.90609145346167e+001°)
4.01790810848927e+000	(-3.98206580315169e+001dB,8.90587501080631e+001°)
4.02717034325446e+000	(-3.98006634410007e+001dB,8.90565806946870e+001°)
4.03645392967592e+000	(-3.97806688754469e+001dB,8.90544062830112e+001°)
4.04575891697430e+000	(-3.97606743349705e+001dB,8.90522268615323e+001°)
4.05508535448371e+000	(-3.97406798196870e+001dB,8.90500424187205e+001°)
4.06443329165200e+000	(-3.97206853297131e+001dB,8.90478529430193e+001°)
4.07380277804100e+000	(-3.97006908651651e+001dB,8.90456584228460e+001°)
4.08319386332679e+000	(-3.96806964261607e+001dB,8.90434588465913e+001°)
4.09260659729998e+000	(-3.96607020128175e+001dB,8.90412542026192e+001°)
4.10204102986594e+000	(-3.96407076252536e+001dB,8.90390444792669e+001°)
4.11149721104509e+000	(-3.96207132635885e+001dB,8.90368296648451e+001°)
4.12097519097317e+000	(-3.96007189279413e+001dB,8.90346097476374e+001°)
4.13047501990148e+000	(-3.95807246184322e+001dB,8.90323847159007e+001°)
